Question Number,Question Title,Voted On Question?,Vote Index,Vote Title,Voter Name,Voter Email,Vote Time
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,14,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,28,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,G,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,125,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,47,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,299,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,125,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,269,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,C,15,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,H,37,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,X,29,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,125,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,100000000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,56,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,70,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,350,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,19,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,F,65,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,L,35,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,326,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,47,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,B,27,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,86,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,60,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,38,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,L,35,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,69,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,68,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,9,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,69,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,C,15,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,89,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,1000000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,36,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,99999,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,21,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,44,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,56,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,42,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,H,37,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,70,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,101,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,C,15,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,K,250,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes, ,90,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¡,321,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,68,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,V,75,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,69,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,~,10,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,68,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,H,37,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,K,250,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,X,29,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¢,6000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,350,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,£,523,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,K,250,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,G,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,S,40,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¤,600,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,14,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¥,23,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¦,82,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,§,55,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¤,600,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,C,15,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¨,58,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,©,80,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,B,27,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,ª,152,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,T,150,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,F,65,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,«,78,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¬,49,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,­,120,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,F,65,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,§,55,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,®,46,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¯,105,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,°,900000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¦,82,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,C,15,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,±,148,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,²,216,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,«,78,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,³,32,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,X,29,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,´,111,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Μ,225,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¶,41,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,42,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,©,80,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,38,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,·,181,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¸,43,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,47,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,T,150,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,V,75,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,©,80,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¹,72,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes, ,90,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,45,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,º,53,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,36,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,T,150,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,60,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,»,2,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¼,400,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,L,35,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,36,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,½,18,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,42,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¾,359,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Μ,225,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¹,72,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,125,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,½,18,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¿,175,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,º,53,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,S,40,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,À,397,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Á,97,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,§,55,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¬,49,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Â,12,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Ã,170,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,350,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,D,100,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,38,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,­,120,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,¦,82,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Ä,87,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,1000000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Å,824,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Æ,48,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,K,250,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Z,52,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,E,22,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Z,52,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,U,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Ç,633,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,42,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,A,50,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,©,80,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,M,30,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,25,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,È,320,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,V,75,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,©,80,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,«,78,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,J,200,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,P,57,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,É,999999999,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,L,35,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,V,75,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Ê,88,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
15,How many selfies is Barb Steen going to take this weekend?,Yes,Ë,400000,Anonymous,Email Not Captured,"Sep 29, 2018 3:40 PM"
